Date,S/N,Tweet,annotation_id,annotator,created_at,id,lead_time,sentiment,updated_at
17/06/2021,469,😂. Me sef I pray make this kind thing happen.,713,1,2024-09-25T12:18:24.747760Z,1468,1.292,Normal,2024-09-25T12:18:24.747760Z
03/06/2021,470,"📍 London, 2019 🦍",714,1,2024-09-25T12:18:28.392854Z,1469,0.817,Normal,2024-09-25T12:18:28.392854Z
29/05/2021,471,"No face, no case.",715,1,2024-09-25T12:18:32.954017Z,1470,0.908,Normal,2024-09-25T12:18:32.954017Z
28/05/2021,472,"🖤🖤, I might have something for you",716,1,2024-09-25T12:18:36.734996Z,1471,0.593,Normal,2024-09-25T12:18:36.734996Z
25/05/2021,473,😂😂 this guy!,717,1,2024-09-25T12:18:40.498486Z,1472,0.62,Normal,2024-09-25T12:18:40.498486Z
25/05/2021,474,I’ll be drifting all summer 2021 🏎🏁,718,1,2024-09-25T12:18:44.741922Z,1473,0.588,Normal,2024-09-25T12:18:44.741922Z
25/05/2021,475,WE’RE OUTSIDE!,719,1,2024-09-25T12:18:48.321757Z,1474,0.867,Normal,2024-09-25T12:18:48.321757Z
24/05/2021,476,🇬🇧 big announcement in a few hours ………,720,1,2024-09-25T12:18:52.184802Z,1475,0.578,Normal,2024-09-25T12:18:52.184802Z
18/05/2021,477,OUTSIDERS 🔒,721,1,2024-09-25T12:18:56.095429Z,1476,0.685,Normal,2024-09-25T12:18:56.095429Z
18/05/2021,478,Lol. I didn’t get a dime. Only the artists who honoured me by performing at my homecoming were paid. Get your facts right.,722,1,2024-09-25T12:18:59.530377Z,1477,0.901,Normal,2024-09-25T12:18:59.530377Z
18/05/2021,479,All join! Add Colombia and Timbuktu sef. 🙏🏾,723,1,2024-09-25T12:19:04.308653Z,1478,1.411,Normal,2024-09-25T12:19:04.308653Z
18/05/2021,480,"I’m from here and I live here because I love my home and my people, E no pass like that. I don’t make money from Nigeria. Na only cruise dey here.",724,1,2024-09-25T12:19:08.925735Z,1479,1.402,Normal,2024-09-25T12:19:08.925735Z
18/05/2021,481,Me wey no even be Nigerian artist. 🤣😂,725,1,2024-09-25T12:19:22.294276Z,1480,7.763,Normal,2024-09-25T12:19:22.294276Z
18/05/2021,482,"🤣 you dey mind dem? Abeg come carry me, I wan go Festac.",726,1,2024-09-25T12:19:29.997485Z,1481,3.669,Normal,2024-09-25T12:19:29.997485Z
18/05/2021,483,"Bro. Don’t get worked up. It’s Nigerian Twitter with 2 delusional fanbases, trust me You are not talking to actual people if their handles look like that.",727,1,2024-09-25T12:19:34.259940Z,1482,0.909,Offensive,2024-09-25T12:19:34.259940Z
13/05/2021,484,How many KM?,728,1,2024-09-25T12:19:39.158347Z,1483,2.008,Indeterminate,2024-09-25T12:19:39.158347Z
10/05/2021,485,YOU are goals! ❤️,729,1,2024-09-25T12:19:43.601969Z,1484,0.696,Normal,2024-09-25T12:19:43.601969Z
10/05/2021,486,Yes bro!! 💪🏾💪🏾,730,1,2024-09-25T12:19:47.915608Z,1485,0.635,Normal,2024-09-25T12:19:47.915608Z
07/05/2021,487,The dull** eyed masses.,731,1,2024-09-25T12:19:51.387487Z,1486,0.511,Offensive,2024-09-25T12:19:51.387487Z
07/05/2021,488,I forever suffer. The full eyed masses hatred of anything they do not understand. I embraced my pain and turned it into the greatest weapon this world will ever know.,732,1,2024-09-25T12:20:11.760599Z,1487,16.508,Offensive,2024-09-25T12:20:11.760599Z
07/05/2021,489,OUTSIDER,733,1,2024-09-25T12:20:18.169652Z,1488,1.911,Normal,2024-09-25T12:20:18.169652Z
07/05/2021,490,"This next album. I need you to hear the pain in my voice, The pain of an OUTSIDER, Forever marked by my skin ,my past and the place I come from No matter how skilled I am or how honourable I proved myself.",734,1,2024-09-25T12:20:28.560122Z,1489,7.372,Normal,2024-09-25T12:20:28.560122Z
04/05/2021,491,Still Striving 🙏🏾🦍,735,1,2024-09-25T12:20:32.220882Z,1490,0.622,Normal,2024-09-25T12:20:32.220882Z
04/05/2021,492,😂😂 it’s the best accent ever!,736,1,2024-09-25T12:20:35.916634Z,1491,0.599,Normal,2024-09-25T12:20:35.916634Z
04/05/2021,493,Let’s go!!! 🔥,737,1,2024-09-25T12:20:39.080066Z,1492,0.702,Normal,2024-09-25T12:20:39.080066Z
02/05/2021,494,Nice !!!! @SkratchBastid ! #KILOMETRE 💨,738,1,2024-09-25T12:20:42.767730Z,1493,0.716,Normal,2024-09-25T12:20:42.767730Z
02/05/2021,495,Birthday blessings @lilyallen! 🎂 #morelife,739,1,2024-09-25T12:20:45.958931Z,1494,0.489,Normal,2024-09-25T12:20:45.958931Z
01/05/2021,496,Enjoy bro!! ❤️,740,1,2024-09-25T12:20:49.322312Z,1495,0.636,Normal,2024-09-25T12:20:49.322312Z
30/04/2021,497,Great work! @AniefiokEkp 🔥🏃🏾💨💨,741,1,2024-09-25T12:20:53.582799Z,1496,0.807,Normal,2024-09-25T12:20:53.582799Z
29/04/2021,498,“Bad mind.” Not “bad man”. (But u try sha) you Solid.,742,1,2024-09-25T12:20:57.464901Z,1497,0.804,Offensive,2024-09-25T12:20:57.464901Z
28/04/2021,499,A unit for measuring distance #WORDOFTHEDAY 🦍,743,1,2024-09-25T12:21:01.225944Z,1498,0.633,Normal,2024-09-25T12:21:01.225944Z
27/04/2021,500,“No Love I Only cry when I think about Gambo or look at his Last tweets”,744,1,2024-09-25T12:21:09.717929Z,1499,2.285,Offensive,2024-09-25T12:21:09.717929Z
